id,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds
21296642,Entire rental unit,Entire home/apt,2,1 bath,1,1
21304935,Private room in home,Private room,2,1 private bath,1,1
21305125,Private room in home,Private room,2,1 private bath,1,1
21306457,Private room in home,Private room,4,1 private bath,1,2
21308702,Private room in condo,Private room,1,1 shared bath,1,1
21309659,Entire rental unit,Entire home/apt,2,1 bath,1,1
21310073,Entire rental unit,Entire home/apt,2,1 bath,1,1
21311240,Entire rental unit,Entire home/apt,5,1 bath,2,2
21313022,Private room in rental unit,Private room,2,1 private bath,1,1
21313640,Entire rental unit,Entire home/apt,2,1 bath,1,2
21313668,Entire rental unit,Entire home/apt,2,1 bath,1,1
21317156,Private room in rental unit,Private room,1,1 shared bath,1,1
21321273,Entire rental unit,Entire home/apt,4,1 bath,1,1
21322272,Private room in rental unit,Private room,1,1 shared bath,1,1
21324360,Entire condo,Entire home/apt,2,1 bath,1,1
21325114,Private room in condo,Private room,2,1 shared bath,1,1
21325259,Private room in rental unit,Private room,2,1 shared bath,1,1
21326923,Private room in home,Private room,2,1 private bath,1,1
21327327,Private room in rental unit,Private room,2,1 shared bath,1,1
21327397,Shared room in rental unit,Shared room,1,1 shared bath,1,1
21343278,Entire rental unit,Entire home/apt,2,1 bath,,1
21344739,Private room in rental unit,Private room,1,1 shared bath,1,1
21344762,Entire rental unit,Entire home/apt,2,1 bath,1,1
21354525,Private room in rental unit,Private room,3,1 shared bath,1,1
21354840,Entire rental unit,Entire home/apt,2,1 bath,1,1
21355005,Private room in rental unit,Private room,2,1 shared bath,1,1
21355102,Entire rental unit,Entire home/apt,2,1.5 baths,2,2
21357119,Entire condo,Entire home/apt,3,1 bath,1,1
21358930,Private room in home,Private room,2,1 shared bath,1,1
21364301,Private room in rental unit,Private room,2,1 private bath,1,1
21364473,Entire rental unit,Entire home/apt,2,1 bath,1,1
21365379,Private room in rental unit,Private room,2,1 shared bath,1,1
21365714,Entire rental unit,Entire home/apt,4,1 bath,,1
21365786,Private room in rental unit,Private room,1,1 shared bath,1,1
21366268,Private room in rental unit,Private room,1,1 shared bath,1,1
21366948,Entire condo,Entire home/apt,4,1 bath,1,1
21367648,Private room in home,Private room,2,1 private bath,1,1
21368441,Private room in loft,Private room,1,1 shared bath,1,1
21369060,Private room in home,Private room,2,1 private bath,1,1
21369232,Private room in rental unit,Private room,2,1.5 shared baths,1,1
21369271,Private room in home,Private room,1,1 private bath,1,2
21378053,Entire place,Entire home/apt,4,1 bath,1,2
21379577,Private room in rental unit,Private room,1,1 shared bath,1,1
21380140,Private room in home,Private room,1,1 shared bath,1,1
21383288,Entire home,Entire home/apt,5,1 bath,1,3
21384768,Private room in rental unit,Private room,2,1 shared bath,1,1
21384941,Entire rental unit,Entire home/apt,2,1 bath,,2
21386117,Private room in rental unit,Private room,2,1 shared bath,1,1
21386179,Private room in rental unit,Private room,2,1 shared bath,1,1
21390251,Entire rental unit,Entire home/apt,4,1 bath,2,2
21392488,Entire rental unit,Entire home/apt,3,1 bath,1,2
21394596,Private room in rental unit,Private room,1,1 shared bath,1,1
21397638,Entire rental unit,Entire home/apt,3,1 bath,1,2
21398613,Entire rental unit,Entire home/apt,4,1 bath,1,2
21399885,Entire rental unit,Entire home/apt,6,1 bath,2,2
21404524,Entire loft,Entire home/apt,8,1 bath,3,3
21405904,Private room in home,Private room,2,1.5 shared baths,1,1
21406998,Private room in rental unit,Private room,2,1 private bath,1,1
21407514,Entire rental unit,Entire home/apt,3,1 bath,1,1
21410257,Entire rental unit,Entire home/apt,4,1.5 baths,2,2
21410794,Entire rental unit,Entire home/apt,1,1 bath,1,4
21411274,Entire condo,Entire home/apt,2,1 bath,,3
21413190,Private room in rental unit,Private room,2,1 private bath,1,1
21413889,Entire townhouse,Entire home/apt,2,1 bath,,1
21421478,Entire rental unit,Entire home/apt,5,1.5 baths,2,2
21421657,Entire rental unit,Entire home/apt,2,1 bath,1,2
21422090,Private room in rental unit,Private room,2,1 shared bath,1,1
21424914,Entire loft,Entire home/apt,2,1 bath,1,2
21427176,Entire townhouse,Entire home/apt,7,1 bath,2,4
21427369,Entire rental unit,Entire home/apt,5,1.5 baths,1,4
21428231,Private room in rental unit,Private room,2,1 shared bath,1,2
21428791,Private room in rental unit,Private room,2,1 shared bath,1,1
21429062,Entire townhouse,Entire home/apt,6,1.5 baths,2,4
21434692,Entire rental unit,Entire home/apt,2,1 bath,1,1
21435622,Entire rental unit,Entire home/apt,2,1 bath,1,1
21435800,Entire rental unit,Entire home/apt,4,1 bath,,1
21437509,Private room in rental unit,Private room,2,1 private bath,1,1
21446922,Private room in rental unit,Private room,1,1 shared bath,3,1
21447304,Entire rental unit,Entire home/apt,3,1 bath,1,2
21450176,Private room in rental unit,Private room,4,1 shared bath,1,1
21458689,Entire rental unit,Entire home/apt,4,1 bath,2,2
21458972,Entire rental unit,Entire home/apt,4,1 bath,1,2
21460197,Private room in rental unit,Private room,1,1 shared bath,1,1
21460249,Entire rental unit,Entire home/apt,2,1 bath,1,1
21461282,Private room in rental unit,Private room,3,1 private bath,3,4
21461615,Private room in rental unit,Private room,2,1 shared bath,1,2
21461874,Private room in tent,Private room,2,1 shared bath,1,1
21462212,Private room in rental unit,Private room,1,1 shared bath,1,1
21467493,Private room in rental unit,Private room,2,1 shared bath,1,1
21468762,Shared room in rental unit,Shared room,1,1 shared bath,1,1
21470099,Shared room in rental unit,Shared room,1,1 shared bath,1,1
21471517,Private room in rental unit,Private room,1,1 shared bath,1,1
21472364,Entire condo,Entire home/apt,2,1 bath,1,1
21473222,Entire rental unit,Entire home/apt,2,1 bath,1,1
21473314,Private room in rental unit,Private room,1,1 shared bath,1,1
21473761,Entire rental unit,Entire home/apt,3,1 bath,1,2
21474497,Entire rental unit,Entire home/apt,2,1 bath,,1
21474885,Private room in rental unit,Private room,2,1 shared bath,1,1
21477500,Private room in rental unit,Private room,2,1 private bath,,2
21477816,Private room in rental unit,Private room,3,1 shared bath,1,1
21481778,Entire rental unit,Entire home/apt,3,1 bath,1,1
21483857,Entire rental unit,Entire home/apt,3,1 bath,1,1
21484161,Entire rental unit,Entire home/apt,4,1 bath,1,1
21485026,Private room in rental unit,Private room,1,1 shared bath,1,1
21487004,Private room in rental unit,Private room,4,1 shared bath,1,1
21488608,Entire condo,Entire home/apt,2,1 bath,1,1
21490787,Entire rental unit,Entire home/apt,2,1 bath,1,2
21496794,Private room in rental unit,Private room,2,1 shared bath,1,1
21499536,Entire rental unit,Entire home/apt,2,1 bath,1,1
21501507,Entire rental unit,Entire home/apt,2,1 bath,,1
21501622,Private room in rental unit,Private room,2,1 private bath,1,1
21503589,Private room in rental unit,Private room,2,1 private bath,1,2
21504818,Entire rental unit,Entire home/apt,4,1 bath,,2
21505197,Entire rental unit,Entire home/apt,2,1 bath,1,2
21512977,Private room in rental unit,Private room,1,1.5 shared baths,1,1
21515092,Private room in rental unit,Private room,2,1 shared bath,1,1
21515431,Entire rental unit,Entire home/apt,4,1 bath,1,1
21516275,Entire rental unit,Entire home/apt,4,1 bath,1,2
21517530,Entire guest suite,Entire home/apt,3,1 bath,1,3
21518467,Entire rental unit,Entire home/apt,6,1.5 baths,3,3
21518777,Entire rental unit,Entire home/apt,3,1 bath,2,1
21520497,Entire rental unit,Entire home/apt,4,1 bath,1,1
21524489,Private room in rental unit,Private room,2,1 shared bath,1,1
21529148,Entire townhouse,Entire home/apt,2,1 bath,,1
21531023,Entire townhouse,Entire home/apt,3,1 bath,,2
21535750,Entire rental unit,Entire home/apt,4,1 bath,2,2
21539105,Private room in rental unit,Private room,1,1 shared bath,1,1
21539835,Entire rental unit,Entire home/apt,3,1 bath,1,2
21540737,Entire townhouse,Entire home/apt,5,1 bath,2,3
21541423,Entire rental unit,Entire home/apt,2,1 bath,1,1
21546425,Entire rental unit,Entire home/apt,2,1 bath,1,1
21548325,Private room in rental unit,Private room,1,1 shared bath,1,1
21549554,Private room in home,Private room,2,1 shared bath,1,1
21550193,Entire serviced apartment,Entire home/apt,4,1 bath,1,3
21550717,Entire rental unit,Entire home/apt,1,1 bath,,1
21551817,Private room in rental unit,Private room,2,2 shared baths,1,1
21551829,Private room in rental unit,Private room,2,1.5 shared baths,1,1
21558456,Shared room in rental unit,Shared room,1,1 shared bath,1,1
21559636,Entire loft,Entire home/apt,2,1 bath,1,1
21560584,Private room in rental unit,Private room,1,1 shared bath,1,1
21565682,Entire rental unit,Entire home/apt,3,1 bath,1,1
21566103,Entire rental unit,Entire home/apt,2,1 bath,1,1
21566887,Private room in guest suite,Private room,2,1 private bath,1,2
21566909,Entire rental unit,Entire home/apt,4,1 bath,2,2
21568187,Private room in rental unit,Private room,3,1 shared bath,1,1
21568341,Private room in rental unit,Private room,2,1 shared bath,1,1
21569360,Private room in rental unit,Private room,1,1 shared bath,3,1
21569763,Private room in rental unit,Private room,2,1 shared bath,1,2
21570741,Entire rental unit,Entire home/apt,2,1 bath,1,1
21577526,Private room in rental unit,Private room,2,1 shared bath,1,1
21577856,Entire townhouse,Entire home/apt,5,2 baths,3,3
21580765,Private room in rental unit,Private room,1,1 shared bath,1,1
21581457,Private room in condo,Private room,2,Private half-bath,1,1
21581545,Private room in rental unit,Private room,3,1.5 shared baths,1,2
21582170,Entire rental unit,Entire home/apt,5,2 baths,1,2
21583199,Entire rental unit,Entire home/apt,4,1 bath,1,1
21583472,Private room in rental unit,Private room,2,1 shared bath,1,1
21584047,Private room in rental unit,Private room,2,1 shared bath,1,1
21588023,Private room in rental unit,Private room,2,1 shared bath,1,1
21588805,Entire rental unit,Entire home/apt,2,1 bath,1,1
21589646,Shared room in rental unit,Shared room,2,1 shared bath,1,1
21589780,Entire rental unit,Entire home/apt,4,1 bath,2,2
21591672,Private room in rental unit,Private room,2,1 private bath,1,1
21592694,Private room in home,Private room,1,1 shared bath,1,1
21593310,Private room in rental unit,Private room,2,1.5 shared baths,1,1
21595000,Entire rental unit,Entire home/apt,2,1 bath,,2
21596214,Entire rental unit,Entire home/apt,2,1 bath,1,1
21596559,Private room in rental unit,Private room,2,1 shared bath,1,1
21608234,Private room in rental unit,Private room,2,1 shared bath,1,1
21610552,Private room in rental unit,Private room,2,1 private bath,1,1
21612043,Private room in rental unit,Private room,2,1 shared bath,1,1
21618022,Private room in rental unit,Private room,2,1 shared bath,1,1
21618858,Private room in rental unit,Private room,1,1.5 baths,2,1
21619569,Entire home,Entire home/apt,11,2 baths,3,5
21619743,Entire rental unit,Entire home/apt,3,1 bath,1,1
21620216,Entire rental unit,Entire home/apt,6,1 bath,2,2
21620322,Private room in home,Private room,3,2 shared baths,1,2
21620762,Entire rental unit,Entire home/apt,2,1 bath,1,1
21621154,Private room in rental unit,Private room,2,1 shared bath,1,1
21621231,Private room in rental unit,Private room,2,1 shared bath,1,1
21621926,Private room in home,Private room,1,1 shared bath,1,1
21622558,Entire rental unit,Entire home/apt,3,1 bath,1,1
21622909,Private room in condo,Private room,1,1 shared bath,1,1
21630186,Private room in rental unit,Private room,2,1 shared bath,1,1
21631882,Private room in rental unit,Private room,2,1 shared bath,1,1
21632846,Entire condo,Entire home/apt,3,1 bath,1,2
21633631,Entire rental unit,Entire home/apt,2,1 bath,,2
21634030,Private room in rental unit,Private room,2,1 shared bath,1,1
21635015,Private room in rental unit,Private room,2,1 shared bath,1,1
21635603,Entire rental unit,Entire home/apt,2,1 bath,1,1
21638538,Private room in loft,Private room,2,1 private bath,1,1
21640455,Private room in rental unit,Private room,2,1 shared bath,1,1
21642874,Entire rental unit,Entire home/apt,3,1 bath,1,1
21642995,Private room in loft,Private room,1,1 shared bath,1,1
21643550,Private room in home,Private room,2,1 shared bath,1,1
21646774,Private room in rental unit,Private room,2,1.5 shared baths,1,1
21647076,Entire rental unit,Entire home/apt,2,1 bath,,1
21647527,Entire townhouse,Entire home/apt,4,1 bath,2,2
21647932,Private room in home,Private room,1,1 shared bath,1,1
21648513,Entire rental unit,Entire home/apt,3,1 bath,2,2
21649044,Entire townhouse,Entire home/apt,2,1 bath,1,1
21649172,Entire rental unit,Entire home/apt,1,1 bath,1,1
21649695,Entire rental unit,Entire home/apt,3,1 bath,1,1
21651270,Entire rental unit,Entire home/apt,4,1 bath,1,1
21652744,Private room in rental unit,Private room,1,1 shared bath,1,1
21661235,Private room in rental unit,Private room,2,1 shared bath,1,1
21664152,Entire rental unit,Entire home/apt,4,1 bath,1,2
21664533,Private room in townhouse,Private room,2,3 shared baths,1,1
21664702,Private room in townhouse,Private room,2,1 shared bath,1,1
21665632,Entire loft,Entire home/apt,4,2.5 baths,2,2
21665966,Private room in rental unit,Private room,2,2 shared baths,1,1
21667120,Entire rental unit,Entire home/apt,6,1 bath,2,3
21667189,Private room in rental unit,Private room,2,3 shared baths,1,1
21667615,Entire rental unit,Entire home/apt,3,1 bath,1,1
21673236,Entire rental unit,Entire home/apt,2,1 bath,1,1
21673998,Private room in rental unit,Private room,2,1 shared bath,1,1
21674032,Entire rental unit,Entire home/apt,2,1 bath,1,1
21675338,Entire rental unit,Entire home/apt,1,1 bath,,1
21676677,Entire rental unit,Entire home/apt,2,1 bath,1,1
21677581,Entire rental unit,Entire home/apt,4,1 bath,1,2
21678477,Private room in rental unit,Private room,2,1 shared bath,1,2
21680639,Entire rental unit,Entire home/apt,4,1 bath,2,3
21680914,Private room in rental unit,Private room,2,1 private bath,1,1
21682816,Private room in rental unit,Private room,1,1 shared bath,1,1
21683672,Private room in rental unit,Private room,2,1 shared bath,1,1
21684019,Entire rental unit,Entire home/apt,2,1 bath,1,1
21689998,Entire loft,Entire home/apt,3,1 bath,2,3
21693657,Private room in rental unit,Private room,2,2 baths,1,1
21694908,Entire rental unit,Entire home/apt,2,1 bath,1,2
21695292,Entire rental unit,Entire home/apt,2,1 bath,1,1
21695415,Entire rental unit,Entire home/apt,3,1 bath,1,1
21698180,Private room in rental unit,Private room,2,1 shared bath,1,1
21700026,Private room in rental unit,Private room,2,2 baths,1,1
21700378,Entire rental unit,Entire home/apt,1,1 bath,1,1
21700414,Private room in rental unit,Private room,2,1 shared bath,1,1
21706896,Private room in rental unit,Private room,2,1.5 baths,1,1
21709374,Entire rental unit,Entire home/apt,2,1 bath,1,1
21709727,Entire townhouse,Entire home/apt,7,2.5 baths,3,3
21712595,Entire rental unit,Entire home/apt,2,1 bath,,1
21713358,Private room in rental unit,Private room,1,1 shared bath,1,1
21713419,Entire rental unit,Entire home/apt,4,2 baths,2,2
21713551,Entire rental unit,Entire home/apt,3,1 bath,1,1
21714930,Entire home,Entire home/apt,8,2 baths,4,5
21715735,Private room in rental unit,Private room,2,1 shared bath,1,1
21716772,Private room in rental unit,Private room,1,1 shared bath,1,1
21723666,Private room in home,Private room,2,1 shared bath,1,1
