,neighbourhood_group,room_type,property_type,accommodates,bedrooms,bathrooms,log_price
13631,Brooklyn,Entire home/apt,Entire Unit,2,0.0,1.0,4.442651256490317
13634,Brooklyn,Private room,Private Room,1,1.0,1.0,3.8066624897703196
13635,Brooklyn,Entire home/apt,Entire Unit,2,0.0,1.0,5.298317366548036
13636,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.605170185988092
13637,Staten Island,Entire home/apt,Entire Unit,5,2.0,1.0,4.941642422609304
13638,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.272999558563747
13639,Brooklyn,Entire home/apt,Private Room,6,2.0,1.0,5.10594547390058
13640,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,5.521460917862246
13641,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,5.298317366548036
13642,Brooklyn,Entire home/apt,Entire Unit,3,1.0,1.0,4.532599493153256
13643,Brooklyn,Private room,Private Room,1,1.0,1.0,4.248495242049359
13646,Manhattan,Entire home/apt,Entire Unit,4,1.0,1.0,5.241747015059643
13648,Brooklyn,Private room,Private Room,2,1.0,1.0,3.8066624897703196
13650,Brooklyn,Private room,Private Room,2,1.0,1.0,3.8066624897703196
13651,Manhattan,Private room,Entire Unit,2,1.0,1.0,4.634728988229636
13652,Queens,Entire home/apt,Entire Unit,4,2.0,1.0,4.74493212836325
13653,Brooklyn,Private room,Entire Unit,6,2.0,1.0,4.442651256490317
13654,Manhattan,Entire home/apt,Entire Unit,4,1.0,1.0,5.43372200355424
13655,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.68213122712422
13656,Staten Island,Entire home/apt,Entire Unit,5,3.0,1.0,4.6913478822291435
13657,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.0106352940962555
13658,Brooklyn,Entire home/apt,Entire Unit,2,2.0,1.0,4.867534450455582
13660,Brooklyn,Entire home/apt,Entire Unit,3,0.0,1.0,4.3694478524670215
13661,Brooklyn,Private room,Entire Unit,3,1.0,1.0,4.248495242049359
13662,Bronx,Private room,Private Room,1,1.0,1.0,4.31748811353631
13663,Brooklyn,Entire home/apt,Entire Unit,7,2.0,1.0,4.74493212836325
13664,Brooklyn,Private room,Private Room,1,1.0,1.0,3.8066624897703196
13665,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,4.605170185988092
13666,Brooklyn,Entire home/apt,Entire Unit,3,1.0,1.0,4.787491742782046
13667,Manhattan,Private room,Room In,2,1.0,1.0,5.25227342804663
13670,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.043425116919247
13671,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.382026634673881
13672,Brooklyn,Private room,Private Room,2,1.0,1.5,4.442651256490317
13676,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.90527477843843
13677,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,4.867534450455582
13679,Brooklyn,Entire home/apt,Entire Unit,6,3.0,1.0,5.521460917862246
13680,Manhattan,Private room,Private Room,2,1.0,1.0,5.521460917862246
13681,Manhattan,Private room,Entire Unit,2,0.0,1.0,5.19295685089021
13683,Queens,Private room,Private Room,2,1.0,1.0,3.8066624897703196
13684,Brooklyn,Entire home/apt,Entire Unit,3,1.0,1.0,4.442651256490317
13685,Queens,Private room,Private Room,2,1.0,1.0,4.700480365792417
13686,Manhattan,Private room,Private Room,2,1.0,1.0,4.219507705176107
13688,Brooklyn,Entire home/apt,Entire Unit,4,2.0,1.0,5.0106352940962555
13689,Bronx,Entire home/apt,Entire Unit,2,1.0,1.0,4.007333185232471
13690,Manhattan,Entire home/apt,Entire Unit,4,1.0,2.0,5.298317366548036
13691,Queens,Private room,Private Room,1,1.0,1.0,3.6375861597263857
13692,Manhattan,Private room,Private Room,2,1.0,1.0,4.382026634673881
13693,Brooklyn,Entire home/apt,Entire Unit,2,0.0,1.0,4.394449154672439
13695,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.298317366548036
13697,Brooklyn,Entire home/apt,Entire Unit,4,2.0,1.0,5.1647859739235145
13698,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,5.075173815233827
13699,Manhattan,Entire home/apt,Entire Unit,6,2.0,2.0,5.308267697401205
13700,Brooklyn,Entire home/apt,Entire Unit,6,2.0,1.0,5.10594547390058
13701,Brooklyn,Private room,Private Room,2,1.0,1.0,4.0943445622221
13702,Brooklyn,Private room,Private Room,4,2.0,1.0,4.0943445622221
13703,Brooklyn,Entire home/apt,Entire Unit,2,0.0,1.0,4.31748811353631
13705,Manhattan,Private room,Room In,2,1.0,1.0,4.672828834461906
13708,Manhattan,Entire home/apt,Entire Unit,3,0.0,1.0,4.59511985013459
13710,Brooklyn,Entire home/apt,Entire Unit,2,0.0,1.0,4.248495242049359
13712,Queens,Private room,Private Room,2,1.0,1.0,4.23410650459726
13715,Bronx,Private room,Private Room,3,1.0,1.0,3.8918202981106265
13717,Bronx,Entire home/apt,Entire Unit,6,2.0,1.0,4.867534450455582
13720,Manhattan,Entire home/apt,Entire Unit,5,2.0,1.0,5.272999558563747
13721,Brooklyn,Entire home/apt,Entire Unit,7,2.0,2.5,5.0106352940962555
13722,Manhattan,Entire home/apt,Entire Unit,4,0.0,1.0,5.247024072160486
13723,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,4.700480365792417
13728,Manhattan,Private room,Private Room,3,1.0,1.0,5.1647859739235145
13730,Manhattan,Entire home/apt,Entire Unit,4,2.0,2.0,5.703782474656201
13732,Manhattan,Private room,Room In,3,1.0,1.0,5.517452896464707
13734,Manhattan,Entire home/apt,Entire Unit,4,2.0,1.0,4.31748811353631
13735,Brooklyn,Private room,Private Room,1,1.0,1.0,3.912023005428146
13736,Brooklyn,Private room,Private Room,1,1.0,1.0,3.828641396489095
13737,Brooklyn,Private room,Private Room,1,1.0,1.0,3.5553480614894135
13738,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.867534450455582
13739,Bronx,Shared room,Shared Room,2,1.0,1.0,3.8066624897703196
13740,Queens,Entire home/apt,Entire Unit,5,2.0,1.0,4.653960350157523
13742,Brooklyn,Entire home/apt,Entire Unit,5,3.0,1.0,4.8283137373023015
13743,Brooklyn,Private room,Private Room,2,1.0,1.5,4.700480365792417
13746,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.1647859739235145
13747,Queens,Private room,Private Room,1,1.0,1.0,3.4011973816621555
13748,Manhattan,Private room,Room In,2,1.0,1.0,5.4510384535657
13749,Manhattan,Private room,Room In,2,1.0,1.0,5.4510384535657
13752,Manhattan,Entire home/apt,Room In,4,0.0,1.0,5.62040086571715
13753,Manhattan,Entire home/apt,Room In,2,0.0,1.0,5.62040086571715
13754,Manhattan,Entire home/apt,Room In,4,0.0,1.0,5.62040086571715
13756,Brooklyn,Entire home/apt,Entire Unit,5,0.0,1.0,5.087596335232384
13758,Queens,Entire home/apt,Entire Unit,2,0.0,1.0,4.605170185988092
13759,Brooklyn,Entire home/apt,Entire Unit,5,3.0,2.0,4.941642422609304
13760,Queens,Private room,Private Room,1,1.0,1.0,3.6888794541139363
13761,Manhattan,Private room,Private Room,4,1.0,1.0,5.293304824724492
13763,Brooklyn,Private room,Entire Unit,3,1.0,1.0,3.912023005428146
13764,Queens,Entire home/apt,Entire Unit,4,1.0,1.0,4.727387818712341
13765,Queens,Entire home/apt,Entire Unit,4,2.0,1.0,5.135798437050262
13766,Brooklyn,Entire home/apt,Entire Unit,3,1.0,1.0,4.787491742782046
13768,Brooklyn,Private room,Private Room,2,1.0,1.0,4.8283137373023015
13769,Brooklyn,Private room,Private Room,2,1.0,1.0,4.499809670330265
13772,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,4.584967478670572
13773,Manhattan,Entire home/apt,Entire Unit,1,0.0,1.0,4.584967478670572
13775,Queens,Private room,Private Room,2,1.0,1.0,4.174387269895637
13776,Brooklyn,Entire home/apt,Entire Unit,3,1.0,2.0,5.298317366548036
13779,Manhattan,Private room,Private Room,2,1.0,1.0,4.605170185988092
13780,Queens,Entire home/apt,Entire Unit,5,2.0,1.5,5.393627546352362
13781,Bronx,Entire home/apt,Entire Unit,2,0.0,1.0,4.59511985013459
13782,Manhattan,Private room,Private Room,1,1.0,1.0,3.912023005428146
13783,Queens,Entire home/apt,Entire Unit,2,0.0,1.0,5.1647859739235145
13784,Brooklyn,Entire home/apt,Entire Unit,3,1.0,1.0,4.406719247264253
13785,Manhattan,Entire home/apt,Entire Unit,3,1.0,1.0,5.19295685089021
13787,Brooklyn,Entire home/apt,Entire Unit,7,1.0,1.0,5.159055299214529
13790,Brooklyn,Entire home/apt,Entire Unit,3,0.0,1.0,4.31748811353631
13791,Brooklyn,Private room,Private Room,2,1.0,1.0,3.6888794541139363
13792,Queens,Entire home/apt,Entire Unit,4,1.0,1.0,4.605170185988092
13794,Brooklyn,Private room,Private Room,2,1.0,1.5,3.912023005428146
13795,Manhattan,Private room,Room In,2,1.0,1.0,4.672828834461906
13796,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.58724865840025
13797,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,4.787491742782046
13800,Manhattan,Private room,Private Room,2,1.0,1.0,4.31748811353631
13802,Manhattan,Private room,Private Room,4,1.0,1.0,5.0689042022202315
13804,Bronx,Entire home/apt,Entire Unit,4,1.0,1.0,4.465908118654584
13807,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.541263545158426
13808,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.5134287461649825
13809,Manhattan,Entire home/apt,Entire Unit,3,0.0,1.0,5.393627546352362
13810,Queens,Entire home/apt,Entire Unit,4,2.0,1.0,4.127134385045092
13811,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.90527477843843
13812,Brooklyn,Private room,Private Room,2,1.0,1.0,4.499809670330265
13813,Brooklyn,Private room,Private Room,1,1.0,1.0,3.5553480614894135
13814,Brooklyn,Entire home/apt,Entire Unit,6,2.0,1.0,4.8283137373023015
13815,Manhattan,Entire home/apt,Entire Unit,4,1.0,1.5,5.521460917862246
13816,Queens,Entire home/apt,Entire Unit,3,1.0,1.0,4.90527477843843
13818,Queens,Private room,Private Room,2,1.0,1.0,4.290459441148391
13821,Brooklyn,Private room,Private Room,1,1.0,1.0,3.6888794541139363
13824,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.135798437050262
13827,Manhattan,Private room,Room In,2,1.0,1.0,5.187385805840755
13828,Manhattan,Private room,Room In,4,1.0,1.0,5.293304824724492
13833,Brooklyn,Entire home/apt,Entire Unit,5,2.0,1.0,5.521460917862246
13834,Staten Island,Entire home/apt,Entire Unit,4,0.0,1.0,4.248495242049359
13835,Manhattan,Private room,Private Room,1,1.0,1.0,3.295836866004329
13838,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.0106352940962555
13839,Queens,Entire home/apt,Entire Unit,5,3.0,1.0,4.912654885736052
13840,Brooklyn,Entire home/apt,Entire Unit,5,2.0,1.0,5.521460917862246
13842,Queens,Private room,Private Room,2,1.0,1.0,4.007333185232471
13843,Manhattan,Private room,Room In,4,1.0,1.0,4.859812404361672
13844,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.8283137373023015
13845,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.584967478670572
13847,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.290459441148391
13849,Manhattan,Private room,Room In,2,1.0,1.0,5.342334251964811
13850,Manhattan,Entire home/apt,Entire Unit,3,0.0,1.0,4.8283137373023015
13852,Bronx,Entire home/apt,Entire Unit,4,1.0,1.0,4.31748811353631
13859,Manhattan,Entire home/apt,Entire Unit,1,0.0,1.0,4.709530201312334
13860,Manhattan,Private room,Private Room,1,1.0,1.0,5.298317366548036
13861,Manhattan,Entire home/apt,Entire Unit,1,0.0,1.0,4.709530201312334
13862,Manhattan,Private room,Private Room,3,1.0,2.0,4.6913478822291435
13864,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,3.5553480614894135
13867,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.499809670330265
13868,Brooklyn,Entire home/apt,Entire Unit,6,1.0,1.0,5.0106352940962555
13869,Manhattan,Entire home/apt,Entire Unit,4,2.0,2.0,5.41610040220442
13872,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.703782474656201
13873,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.652489180268651
13875,Manhattan,Private room,Private Room,1,1.0,1.0,4.499809670330265
13876,Manhattan,Private room,Room In,4,1.0,1.0,5.293304824724492
13877,Manhattan,Private room,Room In,4,1.0,1.0,5.293304824724492
13878,Manhattan,Private room,Room In,2,1.0,1.0,5.187385805840755
13879,Brooklyn,Private room,Private Room,2,1.0,1.0,4.31748811353631
13880,Manhattan,Private room,Private Room,2,1.0,1.0,4.553876891600541
13881,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.276666119016055
13882,Brooklyn,Private room,Private Room,4,1.0,1.0,4.718498871295094
13884,Brooklyn,Private room,Private Room,2,1.0,1.0,3.912023005428146
13885,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,4.890349128221754
13887,Manhattan,Entire home/apt,Entire Unit,3,1.0,1.0,4.90527477843843
13889,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,4.787491742782046
13891,Queens,Entire home/apt,Entire Unit,2,1.0,1.0,4.07753744390572
13895,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.713732805509369
13896,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,5.393627546352362
13897,Manhattan,Private room,Private Room,2,1.0,1.0,4.844187086458591
13898,Manhattan,Private room,Room In,2,1.0,1.0,4.672828834461906
13899,Manhattan,Private room,Room In,4,1.0,1.0,5.293304824724492
13900,Queens,Private room,Private Room,2,1.0,1.0,3.7612001156935624
13901,Queens,Private room,Private Room,1,1.0,1.0,3.5553480614894135
13902,Queens,Private room,Private Room,1,1.0,1.0,3.4965075614664802
13905,Manhattan,Private room,Private Room,2,1.0,1.0,3.784189633918261
13906,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.5053315359323625
13908,Queens,Entire home/apt,Entire Unit,4,2.0,1.0,4.59511985013459
13909,Manhattan,Private room,Entire Unit,2,2.0,1.0,4.8283137373023015
13910,Queens,Entire home/apt,Entire Unit,4,2.0,2.0,4.867534450455582
13911,Brooklyn,Entire home/apt,Entire Unit,6,2.0,2.5,5.1647859739235145
13912,Brooklyn,Entire home/apt,Entire Unit,4,2.0,1.0,4.59511985013459
13913,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.298317366548036
13915,Manhattan,Private room,Private Room,2,1.0,1.0,4.499809670330265
13916,Brooklyn,Private room,Private Room,4,1.0,1.5,4.02535169073515
13919,Brooklyn,Private room,Private Room,2,1.0,1.0,3.912023005428146
13920,Brooklyn,Private room,Private Room,2,1.0,1.0,3.6888794541139363
13922,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.521460917862246
13923,Manhattan,Private room,Private Room,2,1.0,1.0,4.174387269895637
13925,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.51085950651685
13927,Manhattan,Shared room,Shared Room,1,1.0,1.0,4.007333185232471
13928,Queens,Private room,Private Room,2,1.0,1.0,3.8066624897703196
13929,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.075173815233827
13931,Brooklyn,Private room,Private Room,2,1.0,1.0,3.5553480614894135
13932,Queens,Private room,Private Room,2,1.0,1.0,3.912023005428146
13933,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.41610040220442
13935,Manhattan,Private room,Private Room,1,1.0,1.0,4.07753744390572
13936,Queens,Private room,Private Room,2,1.0,1.0,4.0943445622221
13942,Brooklyn,Private room,Private Room,2,1.0,1.0,3.9889840465642745
13943,Brooklyn,Private room,Private Room,1,0.0,1.0,4.787491742782046
13947,Brooklyn,Entire home/apt,Entire Unit,5,3.0,2.0,4.605170185988092
13948,Manhattan,Entire home/apt,Private Room,2,1.0,1.0,5.003946305945459
13949,Brooklyn,Private room,Private Room,6,3.0,1.0,5.298317366548036
13951,Queens,Shared room,Shared Room,2,1.0,1.0,3.4657359027997265
13952,Brooklyn,Entire home/apt,Entire Unit,4,1.0,1.0,4.605170185988092
13954,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.8283137373023015
13957,Queens,Entire home/apt,Entire Unit,5,2.0,1.0,4.48863636973214
13961,Manhattan,Entire home/apt,Entire Unit,4,6.0,1.0,4.248495242049359
13963,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,4.700480365792417
13966,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
13969,Manhattan,Entire home/apt,Entire Unit,4,2.0,1.0,5.365976015021851
13971,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,5.272999558563747
13973,Manhattan,Shared room,Shared Room,1,1.0,1.0,4.700480365792417
13974,Brooklyn,Entire home/apt,Entire Unit,2,1.0,1.0,5.521460917862246
13976,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.62040086571715
13977,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.783825182329737
13978,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.7430031878094825
13979,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.652489180268651
13982,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.71042701737487
13983,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
13984,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.659482215759621
13985,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.673323267171493
13986,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.62040086571715
13987,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.713732805509369
13990,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.6937321388027
13991,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.579729825986222
13993,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.7430031878094825
13994,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.768320995793772
13995,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.7430031878094825
13998,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.5053315359323625
13999,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.351858133476067
14000,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.723585101952381
14001,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.58724865840025
14003,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.488937726156687
14004,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.488937726156687
14007,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.634789603169249
14008,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.44673737166631
14009,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.60947179518496
14010,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.652489180268651
14011,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.616771097666572
14013,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
14014,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.66988092298052
14015,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.75890177387728
14016,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.327876168789581
14017,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.627621113690637
14018,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.720311776607412
14019,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
14020,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.529429087511423
14021,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.805134968916488
14023,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.594711379601839
14024,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.501258210544727
14025,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.4510384535657
14028,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
14029,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.799092654460526
14030,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.602118820879701
14031,Queens,Private room,Private Room,1,1.0,1.0,3.8066624897703196
14032,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.683579767338681
14035,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.4116460518550396
14036,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.627621113690637
14037,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.71042701737487
14039,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.214935757608986
14040,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.6131281063880705
14042,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.652489180268651
14043,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.75890177387728
14045,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.4680601411351315
14046,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.749392985908253
14048,Manhattan,Entire home/apt,Entire Unit,2,0.0,1.0,5.501258210544727
14049,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.796057750765372
14051,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.755742213586912
14052,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.697093486505405
14054,Manhattan,Private room,Private Room,1,2.0,1.0,4.499809670330265
14055,Brooklyn,Entire home/apt,Entire Unit,4,0.0,1.0,5.521460917862246
14056,Manhattan,Shared room,Shared Room,1,1.0,1.0,4.23410650459726
14057,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.298317366548036
14058,Manhattan,Entire home/apt,Entire Unit,4,0.0,1.0,5.480638923341991
14059,Manhattan,Private room,Private Room,2,1.0,1.0,5.075173815233827
14060,Queens,Private room,Private Room,1,1.0,1.0,3.7376696182833684
14062,Queens,Entire home/apt,Entire Unit,3,2.0,2.0,5.521460917862246
14063,Manhattan,Entire home/apt,Shared Room,4,1.0,1.0,4.941642422609304
14064,Brooklyn,Private room,Private Room,1,1.0,1.0,3.912023005428146
14065,Manhattan,Entire home/apt,Entire Unit,2,1.0,1.0,5.501258210544727
14067,Brooklyn,Private room,Private Room,2,1.0,1.0,4.499809670330265
