id,accommodates,bathrooms_text,bedrooms,beds
6.77471E+17,2,1 bath,1,1
6.77482E+17,2,1 bath,1,1
6.77517E+17,4,2 baths,2,3
6.77538E+17,8,1 bath,2,5
6.77545E+17,2,1 shared bath,1,1
6.77563E+17,8,2 baths,3,3
6.77567E+17,4,1 bath,1,1
6.77579E+17,3,1.5 baths,2,3
6.77584E+17,2,1 shared bath,1,2
6.77585E+17,4,1 bath,2,3
6.77639E+17,2,1 bath,1,1
6.77666E+17,4,1 bath,2,3
6.77709E+17,6,1.5 baths,2,4
6.77718E+17,4,1 bath,1,1
6.77774E+17,1,1 shared bath,1,1
6.77779E+17,2,2 baths,1,1
6.77814E+17,8,3.5 baths,4,4
6.77844E+17,3,1 bath,1,1
6.78036E+17,8,1 bath,2,3
6.78077E+17,6,1 bath,2,3
6.7815E+17,2,1 bath,1,1
6.78158E+17,4,1 bath,2,2
6.7818E+17,3,1 bath,1,1
6.78213E+17,6,1 bath,2,3
6.78248E+17,4,1 bath,2,2
6.78262E+17,6,1 private bath,,1
6.78268E+17,2,1 bath,1,1
6.78287E+17,8,2 baths,3,4
6.78295E+17,6,1 bath,2,1
6.78296E+17,6,1 bath,1,1
6.78308E+17,2,1 private bath,1,1
6.78314E+17,6,3 baths,3,5
6.78321E+17,4,1 bath,2,2
6.78326E+17,2,1 bath,2,2
6.78356E+17,1,2 shared baths,1,1
6.78386E+17,7,1.5 baths,3,3
6.78395E+17,2,1 bath,1,1
6.78402E+17,2,1 bath,1,1
6.78408E+17,3,1 bath,2,2
6.78438E+17,2,2.5 baths,1,1
6.78749E+17,1,1 shared bath,1,1
6.78782E+17,4,1 bath,1,2
6.78788E+17,3,1 bath,1,2
6.7879E+17,2,2 shared baths,1,1
6.78794E+17,6,1 bath,3,3
6.78794E+17,2,1 shared bath,1,1
6.78819E+17,2,1 bath,,1
6.78851E+17,6,1 bath,2,4
6.78853E+17,3,1 bath,1,1
6.78877E+17,6,2 baths,2,3
6.78896E+17,2,1 bath,1,1
6.78901E+17,1,1 shared bath,1,1
6.78918E+17,2,1 shared bath,1,1
6.78919E+17,6,1 bath,2,3
6.78923E+17,1,1 shared bath,1,1
6.7896E+17,3,1 bath,1,2
6.78968E+17,2,1 bath,1,1
6.78985E+17,4,1 bath,2,2
6.78987E+17,2,1 private bath,1,2
6.78989E+17,1,1 private bath,1,1
6.79E+17,3,1 bath,1,1
6.79034E+17,4,1 bath,1,1
6.79059E+17,3,1 bath,2,2
6.79061E+17,2,1 bath,1,2
6.79064E+17,1,1 shared bath,1,1
6.79083E+17,3,1 bath,1,2
6.791E+17,4,1 bath,1,1
6.79119E+17,1,1 shared bath,1,1
6.79123E+17,6,2 baths,3,3
6.7914E+17,2,1.5 baths,2,1
6.79175E+17,3,1 bath,1,1
6.79175E+17,3,1 bath,1,1
6.79187E+17,3,1 bath,1,2
6.79215E+17,3,1 private bath,1,2
6.79228E+17,1,2 shared baths,1,1
6.79521E+17,3,1 bath,1,2
6.79524E+17,4,1 bath,2,2
6.79559E+17,2,1 bath,1,1
6.79559E+17,4,1 bath,2,2
6.79564E+17,3,1 bath,1,1
6.79573E+17,6,1 bath,3,3
6.79605E+17,1,1 bath,1,1
6.7961E+17,4,1 bath,2,3
6.7962E+17,2,2 baths,2,2
6.79621E+17,2,1 bath,1,1
6.79669E+17,4,1 bath,1,2
6.79674E+17,5,1 bath,2,5
6.79702E+17,1,1 shared bath,1,1
6.79706E+17,2,1 bath,1,1
6.79733E+17,7,1 bath,3,4
6.79738E+17,3,1 bath,1,1
6.79748E+17,4,1 bath,2,3
6.7975E+17,7,2 baths,3,4
6.79775E+17,3,1 bath,,1
6.79779E+17,2,1 shared bath,1,1
6.79789E+17,6,2 baths,3,6
6.79794E+17,2,1 shared bath,1,1
6.79806E+17,5,1 bath,2,2
6.7981E+17,2,1 shared bath,1,1
6.79821E+17,3,1 bath,1,2
6.79832E+17,1,1 bath,1,1
6.79835E+17,2,1 shared bath,1,1
6.79854E+17,2,1 bath,1,1
6.79907E+17,4,1 bath,1,1
6.79908E+17,2,1 bath,1,1
6.79925E+17,2,1 shared bath,1,1
6.79948E+17,1,1 shared bath,1,1
6.79965E+17,6,1 bath,2,2
6.80014E+17,6,2 baths,2,5
6.80257E+17,10,2 baths,3,4
6.80281E+17,2,1 shared bath,1,1
6.80317E+17,4,1 private bath,1,2
6.80318E+17,5,1 bath,2,3
6.80331E+17,4,1 bath,1,1
6.80341E+17,5,2 baths,3,3
6.8036E+17,2,1 bath,1,1
6.80368E+17,2,1 shared bath,1,1
6.8042E+17,10,3 baths,3,4
6.80434E+17,10,3 baths,4,6
6.80438E+17,10,3 baths,3,4
6.80443E+17,2,1 private bath,1,1
6.80443E+17,1,1 shared bath,1,1
6.80475E+17,2,1 bath,1,1
6.80478E+17,3,1 bath,1,1
6.80485E+17,1,1 shared bath,1,1
6.80506E+17,4,1 bath,3,3
6.80511E+17,1,1 shared bath,1,1
6.80527E+17,1,1 shared bath,1,1
6.80532E+17,3,1 bath,1,1
6.80534E+17,1,1 shared bath,1,1
6.80551E+17,1,1 shared bath,1,1
6.80563E+17,1,1 shared bath,1,1
6.80586E+17,2,2 shared baths,1,1
6.80602E+17,2,2 shared baths,1,1
6.8061E+17,2,1 bath,1,1
6.80648E+17,2,1 bath,1,1
6.80654E+17,4,1 bath,2,2
6.80666E+17,10,4 baths,5,5
6.80809E+17,8,3 baths,4,5
6.80809E+17,2,1 bath,1,1
6.8081E+17,2,1 bath,1,1
6.80847E+17,1,1 shared bath,1,1
6.80901E+17,1,1 shared bath,1,1
6.81001E+17,2,1 private bath,1,1
6.81002E+17,4,1 bath,2,2
6.81025E+17,2,1 private bath,1,1
6.81074E+17,2,1 private bath,1,1
6.81092E+17,2,1 private bath,1,1
6.81096E+17,2,1 private bath,1,1
6.81105E+17,2,1 private bath,1,1
6.81111E+17,2,1 private bath,1,1
6.81112E+17,2,1 private bath,1,1
6.81138E+17,2,1 private bath,1,1
6.8114E+17,8,2 baths,5,5
6.81146E+17,2,1 bath,1,1
6.81147E+17,2,1 bath,,1
6.81148E+17,4,1 bath,2,2
6.8115E+17,2,1 bath,1,1
6.81152E+17,2,1 bath,1,1
6.81154E+17,2,1 shared bath,1,1
6.81155E+17,4,1.5 baths,1,2
6.81157E+17,3,2.5 baths,1,2
6.81161E+17,3,1 bath,1,1
6.81164E+17,4,1 bath,1,2
6.81183E+17,5,1 bath,2,2
6.8121E+17,1,1 shared bath,1,1
6.8124E+17,4,1 bath,2,2
6.81241E+17,10,2 baths,5,6
6.81256E+17,2,1 bath,1,1
6.81262E+17,2,1 bath,1,1
6.81296E+17,2,1 bath,1,1
6.8135E+17,2,1 bath,1,1
6.81367E+17,4,1 bath,2,2
6.8138E+17,2,1 shared bath,1,1
6.814E+17,5,1 bath,3,3
6.81419E+17,1,1 shared bath,1,1
6.81441E+17,2,1 private bath,1,1
6.81504E+17,2,2 shared baths,1,1
6.8152E+17,2,2 shared baths,1,1
6.81533E+17,1,2 shared baths,1,1
6.81549E+17,2,2 shared baths,1,1
6.81609E+17,1,1 shared bath,1,1
6.81636E+17,2,1 shared bath,1,1
6.81659E+17,4,1 bath,2,2
6.81695E+17,5,1 bath,2,2
6.8173E+17,1,1 shared bath,1,1
6.81763E+17,2,1 private bath,1,1
6.81806E+17,2,1 private bath,1,1
6.81815E+17,2,1 private bath,1,1
6.81826E+17,4,1 bath,2,3
6.81854E+17,3,1 shared bath,1,1
6.81865E+17,6,1 bath,1,3
6.81942E+17,5,1 bath,2,2
6.8196E+17,2,1 private bath,1,1
6.81967E+17,6,1 bath,2,4
6.81967E+17,7,2 baths,2,3
6.82011E+17,2,1 bath,1,1
6.82052E+17,2,1 bath,,1
6.82067E+17,1,1 private bath,1,1
6.82107E+17,5,2 baths,2,3
6.82116E+17,1,1 shared bath,1,1
6.82156E+17,6,1.5 baths,3,3
6.82228E+17,2,1 bath,,1
6.82436E+17,1,1 shared bath,1,1
6.8246E+17,4,1 bath,2,2
6.82482E+17,3,1 shared bath,1,2
6.82512E+17,2,1 shared bath,1,1
6.82536E+17,2,1 bath,1,1
6.8257E+17,2,1 bath,1,1
6.82616E+17,4,1 bath,,3
6.82641E+17,2,1 shared bath,1,1
6.82683E+17,2,1 bath,,1
6.82685E+17,5,1.5 baths,2,4
6.82697E+17,4,1.5 baths,2,2
6.82699E+17,4,1 bath,1,2
6.82707E+17,1,1 shared bath,1,2
6.82727E+17,3,1 bath,2,
6.8274E+17,2,1 shared bath,1,1
6.82741E+17,6,3 baths,3,3
6.82746E+17,4,1 bath,1,1
6.8278E+17,2,1 bath,1,1
6.8278E+17,2,1 bath,1,1
6.82926E+17,1,1 shared bath,1,1
6.8316E+17,4,2.5 baths,2,2
6.83182E+17,5,1 bath,2,3
6.83194E+17,2,1.5 baths,1,2
6.83226E+17,4,1 bath,1,2
6.8326E+17,4,1 bath,1,1
6.83303E+17,4,1 bath,1,2
6.83326E+17,1,1 shared bath,1,1
6.83338E+17,2,1 bath,1,1
6.8334E+17,2,2.5 shared baths,1,1
6.83344E+17,3,1 bath,1,1
6.83349E+17,6,1 bath,2,6
6.83368E+17,7,1 bath,3,4
6.83524E+17,2,1 bath,1,1
6.83526E+17,3,1 bath,1,2
6.83561E+17,3,1 bath,1,2
6.83571E+17,3,1 bath,,1
6.83592E+17,4,1.5 baths,1,2
6.83599E+17,1,1 bath,1,1
6.83614E+17,2,1 bath,1,1
6.83615E+17,4,1 bath,1,2
6.83663E+17,4,1 bath,2,3
6.83756E+17,1,1 shared bath,1,1
6.83829E+17,1,1 shared bath,1,1
6.83833E+17,1,0 baths,1,
6.83857E+17,1,1 private bath,1,1
6.83885E+17,4,1 shared bath,3,3
6.8391E+17,2,1 shared bath,1,1
6.83914E+17,6,1 bath,2,3
6.83917E+17,4,2 baths,2,2
6.83925E+17,2,1 bath,1,1
6.83928E+17,2,1 bath,1,1
6.83949E+17,2,1 bath,1,1
6.83956E+17,1,1 shared bath,1,1
6.83968E+17,2,1 bath,,1
6.83968E+17,4,1 bath,2,2
6.83972E+17,4,2 baths,1,2
6.83986E+17,2,1 bath,1,2
6.83987E+17,4,2 baths,2,2
6.83992E+17,2,1 bath,,1
6.83997E+17,2,1 bath,,1
6.84021E+17,2,1 bath,1,2
6.84027E+17,3,1 bath,1,1
6.84027E+17,2,1 shared bath,1,1
6.84028E+17,3,1 bath,1,2
6.84029E+17,2,1 bath,1,1
6.8403E+17,3,1 bath,1,1
6.84031E+17,2,1 bath,1,1
6.84032E+17,2,1 bath,1,1
6.84032E+17,1,2 shared baths,1,1
6.84035E+17,3,1 bath,1,1
6.84035E+17,3,1 bath,1,1
6.84036E+17,3,1 bath,1,1
6.84036E+17,2,1 bath,,1
6.84037E+17,6,2 baths,3,3
6.84038E+17,2,1 bath,,1
6.84062E+17,2,1 bath,,1
6.84068E+17,3,1 bath,1,1
6.84075E+17,3,1 bath,1,1
6.8409E+17,2,1 bath,,1
6.84107E+17,3,1 bath,1,1
6.8411E+17,2,1.5 baths,1,1
6.84114E+17,2,1 bath,,1
6.84117E+17,1,1 bath,,1
6.8412E+17,2,1 bath,1,1
6.84133E+17,4,1 bath,2,3
6.84137E+17,2,1 bath,,1
6.84137E+17,2,1 shared bath,1,1
6.84143E+17,4,1 bath,2,2
6.84146E+17,4,1 shared bath,2,2
6.84146E+17,5,1 bath,3,3
6.84146E+17,4,1 private bath,1,2
6.84167E+17,4,1 private bath,1,2
6.84167E+17,2,1 private bath,1,1
6.84214E+17,2,1 shared bath,1,1
6.84253E+17,4,1 private bath,1,2
6.84254E+17,4,1 bath,2,3
6.84278E+17,4,1 private bath,1,2
6.84281E+17,2,1 shared bath,1,1
6.84285E+17,1,1 shared bath,1,1
6.84326E+17,6,2 baths,3,4
6.84334E+17,6,2 baths,3,3
6.84335E+17,2,2.5 baths,1,1
6.84342E+17,2,1 shared bath,1,1
6.84349E+17,2,1.5 shared baths,1,1
6.84381E+17,4,1.5 baths,2,2
6.84435E+17,2,1 bath,1,1
6.84534E+17,2,1 bath,,1
6.84587E+17,2,1 shared bath,1,2
6.8459E+17,6,2 baths,4,6
6.84622E+17,2,1 shared bath,1,1
6.84634E+17,4,2 baths,2,2
6.84634E+17,2,1 shared bath,1,1
6.84637E+17,2,1 shared bath,1,1
6.84651E+17,2,1 private bath,1,1
6.84651E+17,2,1 private bath,1,1
6.84668E+17,2,1 private bath,1,1
6.84686E+17,2,1 shared bath,1,1
6.84695E+17,1,1 bath,1,1
6.84717E+17,4,1 bath,1,2
6.84748E+17,4,1 bath,2,2
6.84751E+17,1,1 bath,,1
6.84753E+17,6,2 baths,2,2
6.84778E+17,3,1 bath,2,1
6.84782E+17,4,1.5 baths,2,2
6.84782E+17,4,2 baths,1,3
6.84787E+17,1,2 shared baths,1,3
6.84789E+17,16,2 baths,,1
6.84794E+17,2,1 bath,,1
6.84812E+17,4,1 bath,1,2
6.84816E+17,16,2 baths,,1
6.84825E+17,3,1 bath,,2
6.84841E+17,2,1 bath,2,2
6.84846E+17,1,1 shared bath,1,1
6.84892E+17,1,1 bath,1,1
6.84896E+17,2,1 bath,1,1
6.84914E+17,4,1 bath,1,1
6.84918E+17,2,1 bath,1,2
6.84918E+17,4,1 bath,1,2
6.8496E+17,4,1 bath,2,2
6.84978E+17,3,1.5 shared baths,1,2
6.85002E+17,2,1 shared bath,1,1
6.85019E+17,2,1 bath,1,1
6.85041E+17,1,1.5 shared baths,1,2
6.85042E+17,1,1 bath,1,
6.85108E+17,2,1 bath,1,1
6.85136E+17,4,1 shared bath,1,1
6.85224E+17,8,1 bath,3,4
6.85263E+17,3,1 bath,1,1
6.85299E+17,1,2 shared baths,1,1
6.85351E+17,2,2 shared baths,1,1
6.85354E+17,3,1 bath,1,1
6.85379E+17,2,1 bath,1,1
6.85396E+17,2,1.5 baths,1,1
6.854E+17,9,4.5 baths,4,7
6.85403E+17,2,1 shared bath,1,1
6.85414E+17,2,1 bath,1,1
6.85417E+17,6,2 baths,3,4
6.85433E+17,4,1 bath,2,2
6.85457E+17,4,1 bath,2,2
6.8548E+17,2,1 shared bath,1,1
6.85489E+17,4,1 bath,2,2
6.85547E+17,2,1 bath,1,1
6.85557E+17,4,1 bath,2,2
6.85565E+17,4,2 shared baths,1,1
6.85573E+17,2,1 shared bath,1,1
6.85586E+17,4,1 shared bath,2,2
6.85588E+17,8,1 bath,3,3
6.8559E+17,6,1 shared bath,1,1
6.85614E+17,4,1 bath,2,2
6.85617E+17,10,2.5 baths,2,4
6.85623E+17,2,1 private bath,2,2
6.85652E+17,1,1 bath,2,2
6.85654E+17,4,1 bath,2,2
6.85661E+17,2,1 private bath,2,2
6.85667E+17,3,1 bath,1,1
6.85669E+17,3,1 bath,2,1
6.85672E+17,1,1 shared bath,1,1
6.85677E+17,2,1 bath,,1
6.85694E+17,3,1 bath,,2
6.85695E+17,4,2 shared baths,1,2
6.85695E+17,6,1 bath,2,3
6.85705E+17,2,1 bath,,1
6.85707E+17,4,1 bath,1,2
6.85709E+17,1,1 shared bath,1,1
6.85726E+17,4,1 bath,2,2
6.86056E+17,2,3 shared baths,1,
6.86058E+17,2,1 shared bath,1,1
6.86072E+17,2,1 shared bath,1,1
6.86081E+17,2,1 shared bath,1,1
6.86085E+17,2,1 bath,1,1
6.86089E+17,1,1 shared bath,1,1
6.86102E+17,3,1 bath,1,2
6.86117E+17,2,1 shared bath,1,1
6.86133E+17,2,1 bath,1,1
6.8614E+17,4,1 bath,1,1
6.86155E+17,2,1 shared bath,1,1
6.86166E+17,2,1 private bath,1,1
6.86167E+17,4,1 bath,1,2
6.86187E+17,2,1 shared bath,1,2
6.86188E+17,2,1 bath,1,1
6.86201E+17,3,1 bath,1,1
6.86221E+17,3,1 bath,1,1
6.86225E+17,2,1 shared bath,1,1
6.8623E+17,1,1 shared bath,1,1
6.86256E+17,4,1 bath,,2
6.86267E+17,1,1 shared bath,1,1
6.86288E+17,2,1 shared bath,1,1
6.86291E+17,2,1 bath,2,2
6.86295E+17,4,1 bath,1,2
6.86302E+17,1,1 shared bath,1,1
6.86317E+17,1,1 shared bath,1,1
6.86326E+17,8,2 baths,3,5
6.86326E+17,4,1 bath,1,2
6.86351E+17,3,1 bath,1,2
6.86373E+17,8,3 baths,4,4
6.86417E+17,2,1 bath,1,1
6.86417E+17,4,1 shared bath,1,3
6.86418E+17,3,2 shared baths,1,5
6.86426E+17,2,1 shared bath,1,1
6.86429E+17,4,1 bath,1,1
6.86474E+17,4,1 bath,1,1
6.865E+17,6,1 bath,3,5
6.86535E+17,2,1 private bath,1,1
6.8661E+17,1,1 shared bath,1,1
6.86783E+17,1,1 bath,1,1
6.86838E+17,2,1 bath,1,1
6.86852E+17,2,1 bath,1,1
6.86872E+17,4,1 bath,2,3
6.86903E+17,2,1 private bath,1,1
6.86904E+17,2,1 private bath,1,1
6.86909E+17,2,1 private bath,1,1
6.8691E+17,2,1 private bath,1,1
6.86911E+17,2,1 private bath,1,
6.86913E+17,2,1 private bath,1,
6.86913E+17,2,1 private bath,1,1
6.86917E+17,2,1 private bath,1,
6.86918E+17,2,1 private bath,1,
6.8692E+17,2,1 private bath,1,
6.86921E+17,2,1 private bath,,
6.86922E+17,2,1 private bath,1,
6.86925E+17,2,1 private bath,1,
6.86929E+17,5,1 bath,2,3
6.86947E+17,2,1 bath,1,1
6.86948E+17,2,1 bath,1,1
6.86956E+17,2,1 private bath,1,1
6.86988E+17,7,2 baths,2,2
6.87006E+17,2,1 private bath,1,1
6.87008E+17,3,1 bath,1,1
6.87039E+17,10,2.5 baths,3,5
6.87064E+17,2,1 bath,1,1
6.871E+17,2,2 shared baths,1,1
6.871E+17,2,2 shared baths,1,1
6.87132E+17,2,1 bath,1,2
6.87144E+17,2,1 bath,1,1
6.87147E+17,6,1 bath,2,3
6.87157E+17,1,2 shared baths,1,1
6.87165E+17,1,1 shared bath,1,1
6.87172E+17,4,1 bath,1,2
6.87205E+17,1,1 shared bath,1,1
6.87214E+17,1,1 shared bath,1,1
6.87247E+17,4,1 bath,2,2
6.87266E+17,2,1 shared bath,3,1
6.87352E+17,4,1 bath,1,3
6.87407E+17,3,2 shared baths,1,1
6.87541E+17,2,1 private bath,1,1
6.87546E+17,5,1 bath,2,3
6.87561E+17,3,1 bath,1,2
6.87586E+17,3,1 bath,1,1
6.87655E+17,7,1 bath,3,4
6.87682E+17,1,1 bath,1,1
6.87698E+17,2,1 bath,,1
6.87711E+17,4,1 bath,2,2
6.87717E+17,3,1 bath,1,1
6.87719E+17,2,1 bath,1,1
6.87728E+17,1,1 private bath,1,1
6.87742E+17,2,1 bath,1,1
6.87749E+17,2,1 bath,1,1
6.8775E+17,10,1.5 baths,2,2
6.8777E+17,2,1 shared bath,1,1
6.87777E+17,2,1 shared bath,2,1
6.87796E+17,1,1 shared bath,1,1
6.87811E+17,3,1 bath,,1
6.87844E+17,6,1 bath,2,4
6.87858E+17,2,1 shared bath,1,1
6.87865E+17,7,2 baths,2,1
6.87986E+17,2,1 bath,,1
6.88006E+17,2,1.5 baths,1,1
6.88186E+17,4,1 bath,2,3
6.88194E+17,1,1 shared bath,1,1
6.88258E+17,16,3 baths,6,10
6.88264E+17,3,1 private bath,1,2
6.88272E+17,2,3 shared baths,1,1
6.88318E+17,4,1 bath,2,2
6.88335E+17,4,1 bath,2,2
6.88342E+17,3,1 bath,1,2
6.88345E+17,2,1 shared bath,1,1
6.88347E+17,1,1 shared bath,1,1
6.88381E+17,2,1 bath,1,1
6.88387E+17,6,1 bath,2,2
6.88395E+17,6,2 baths,2,2
6.884E+17,6,2 baths,2,2
6.88408E+17,2,1 bath,1,1
6.88413E+17,2,1 bath,1,1
6.8844E+17,2,Half-bath,1,1
6.88444E+17,4,1 bath,1,1
6.88451E+17,2,2 baths,1,1
6.88475E+17,2,1 bath,1,1
6.88484E+17,10,2 baths,2,4
6.88501E+17,2,1 private bath,1,1
6.88505E+17,8,2 baths,3,5
6.8852E+17,4,2 baths,2,3
6.8853E+17,5,1 bath,2,3
6.88534E+17,2,1.5 shared baths,1,2
6.88562E+17,2,1 private bath,1,1
6.88571E+17,2,1 bath,1,1
6.88572E+17,2,1 shared bath,1,1
6.88598E+17,2,1.5 baths,1,1
6.88603E+17,1,1 shared bath,1,1
6.88617E+17,3,1 bath,1,2
6.88619E+17,1,1.5 shared baths,1,2
6.88626E+17,1,1.5 shared baths,1,2
6.88696E+17,4,1 bath,2,1
6.88718E+17,2,1 private bath,1,1
6.88861E+17,3,2 baths,2,2
6.88881E+17,2,1 bath,1,1
6.88895E+17,7,1.5 baths,2,2
6.88907E+17,2,1 bath,1,1
6.88907E+17,6,1 bath,2,3
6.88936E+17,8,2 baths,3,4
6.88995E+17,3,1 bath,1,1
6.89011E+17,2,1 shared bath,1,1
6.89012E+17,1,1 bath,1,1
6.89044E+17,2,1 shared bath,1,2
6.8908E+17,2,1 shared bath,1,1
6.89085E+17,2,1 shared bath,1,1
6.89092E+17,2,1 bath,,1
6.89098E+17,6,2 baths,2,3
6.89126E+17,6,1 bath,2,4
6.89143E+17,2,1 bath,1,1
6.89145E+17,5,1 bath,2,4
6.89154E+17,6,1 bath,2,2
6.89169E+17,4,1 bath,2,2
6.89176E+17,3,1 shared bath,1,1
6.8918E+17,4,1 bath,2,2
6.89199E+17,4,1 bath,2,2
6.89201E+17,4,1 bath,1,2
6.89201E+17,2,1 private bath,1,1
6.89211E+17,2,1 shared bath,1,1
6.89227E+17,4,1 bath,2,2
6.89239E+17,2,1 bath,1,1
6.89251E+17,4,1 bath,2,2
6.89256E+17,2,1 shared bath,1,1
6.89259E+17,2,1 shared bath,1,1
6.8932E+17,8,1.5 baths,4,4
6.89327E+17,6,1.5 baths,3,4
6.89337E+17,2,1 bath,1,1
6.89339E+17,2,1 shared bath,1,1
6.89374E+17,6,1.5 baths,3,4
6.89393E+17,3,1 bath,2,3
6.89549E+17,2,1 bath,1,1
6.8959E+17,2,1 private bath,1,1
6.89609E+17,2,1 private bath,1,1
6.89633E+17,1,1 shared bath,1,1
6.89638E+17,4,1 bath,2,2
6.89642E+17,1,2 shared baths,1,1
6.89648E+17,1,2 shared baths,1,1
6.89654E+17,1,2 shared baths,1,1
6.89685E+17,6,1.5 baths,3,3
6.89689E+17,1,1 shared bath,1,1
6.89726E+17,1,2 shared baths,1,1
6.89753E+17,6,1 bath,2,3
6.89759E+17,2,1 bath,1,2
6.89759E+17,4,1.5 baths,2,2
6.89769E+17,3,1 bath,,1
6.89799E+17,1,2 shared baths,1,1
6.89813E+17,4,1 bath,2,2
6.89815E+17,3,1 bath,1,1
6.89818E+17,3,1 bath,1,2
6.8982E+17,2,1 private bath,1,1
6.89844E+17,2,1 bath,1,1
6.89846E+17,2,1 bath,1,1
6.89856E+17,1,1 bath,1,1
6.8986E+17,1,1 shared bath,1,1
6.89863E+17,1,1 shared bath,1,1
6.89866E+17,2,1 shared bath,1,1
6.8987E+17,2,1 shared bath,1,2
6.89874E+17,2,1 bath,1,1
6.89885E+17,5,1 bath,2,2
6.8989E+17,1,1 shared bath,1,1
6.89893E+17,4,1 bath,1,2
6.89898E+17,1,2 shared baths,1,1
6.89899E+17,4,1 bath,3,2
6.89916E+17,2,1 private bath,1,1
6.89919E+17,6,2 baths,2,5
6.89925E+17,4,2 baths,2,2
6.89945E+17,4,1 bath,2,2
6.89972E+17,16,2 baths,3,3
6.90027E+17,4,1 bath,3,3
6.90029E+17,2,1 shared bath,1,1
6.90036E+17,1,1 shared bath,1,1
6.90038E+17,2,1 bath,1,1
6.90048E+17,2,1 bath,,1
6.90069E+17,4,1 bath,1,2
6.9007E+17,4,1 bath,2,2
6.90116E+17,1,0 baths,1,
6.90123E+17,6,2 baths,3,3
6.90231E+17,2,1 bath,1,1
6.90231E+17,6,3.5 baths,3,3
6.9033E+17,2,1 shared bath,1,1
6.90385E+17,4,1.5 baths,2,2
6.90395E+17,2,1 bath,1,1
6.90402E+17,8,1 bath,4,4
6.90404E+17,2,1 bath,,2
6.90407E+17,4,1 shared bath,1,1
6.9042E+17,3,1 bath,1,1
6.9044E+17,3,1 bath,1,1
6.90457E+17,2,1 bath,1,1
6.90476E+17,7,1 bath,3,5
6.90476E+17,2,1 bath,,1
6.90483E+17,4,1 bath,1,1
6.90492E+17,2,1 bath,,1
6.90522E+17,2,1 shared bath,1,1
6.90538E+17,2,1 bath,1,2
6.90539E+17,3,1 bath,1,4
6.90553E+17,2,1 private bath,1,1
6.9056E+17,3,1 shared bath,1,2
6.9057E+17,2,1 private bath,1,1
6.90582E+17,1,0 baths,2,
6.90604E+17,2,1.5 shared baths,1,1
6.90613E+17,3,1 bath,1,1
6.90676E+17,1,1 shared bath,1,1
6.90689E+17,2,2 shared baths,1,1
6.90696E+17,4,1 bath,1,1
6.90701E+17,2,1 shared bath,1,1
6.90711E+17,2,1 bath,1,1
6.90743E+17,2,1 shared bath,1,1
6.90753E+17,6,1 bath,2,2
6.90762E+17,2,1.5 baths,1,1
6.90782E+17,2,1 bath,1,1
6.90788E+17,5,1 bath,2,3
6.90789E+17,3,1 bath,2,1
6.90812E+17,2,1 shared bath,1,1
6.90815E+17,1,1 shared bath,1,1
6.9084E+17,4,1 bath,1,1
6.91095E+17,3,1 bath,1,1
6.9111E+17,2,1 shared bath,1,1
6.91111E+17,2,1 shared bath,1,1
6.91157E+17,6,2 baths,3,3
6.91162E+17,4,1 private bath,1,2
6.91171E+17,2,1 bath,1,1
6.91173E+17,1,1 shared bath,1,1
6.91189E+17,4,1 bath,1,2
6.91227E+17,2,1 bath,1,1
6.91231E+17,2,2 shared baths,1,1
6.91233E+17,2,1 bath,1,1
6.91255E+17,2,1 bath,1,4
6.91256E+17,4,1 bath,1,2
6.91271E+17,2,1 shared bath,1,1
6.91287E+17,2,1 private bath,1,1
6.91326E+17,2,1 bath,1,2
6.91352E+17,4,2 baths,2,2
6.91373E+17,1,1 shared bath,1,1
6.9141E+17,6,1 bath,3,4
6.91414E+17,2,1 private bath,2,1
6.91416E+17,4,2 baths,2,2
6.9144E+17,3,1.5 baths,1,1
6.91456E+17,4,1.5 baths,2,2
6.91472E+17,6,1 bath,2,3
6.91474E+17,2,1 private bath,1,1
6.91492E+17,1,1 bath,1,1
6.91501E+17,1,1 shared bath,1,1
6.91502E+17,1,1 shared bath,1,1
6.91512E+17,1,1 shared bath,1,1
6.91523E+17,2,1 bath,1,1
6.91541E+17,1,1 shared bath,1,2
6.91565E+17,2,1 bath,,1
6.91639E+17,5,1 bath,2,2
6.91653E+17,1,1 bath,1,1
6.91676E+17,1,0 baths,1,
6.91685E+17,2,2 shared baths,1,1
6.91696E+17,2,1 bath,1,1
6.91767E+17,2,1 bath,1,1
6.91767E+17,2,1 private bath,1,2
6.91812E+17,1,1 shared bath,1,1
6.91821E+17,2,1 bath,1,1
6.91845E+17,4,2 baths,2,2
6.91854E+17,2,1 shared bath,1,1
6.91866E+17,2,1.5 shared baths,1,2
6.9188E+17,2,1 shared bath,1,1
6.91914E+17,2,1 shared bath,1,1
6.91939E+17,1,1 shared bath,1,1
6.91948E+17,4,1 shared bath,1,2
6.9196E+17,1,1 shared bath,1,1
6.91963E+17,1,1 shared bath,1,1
6.91967E+17,1,1 shared bath,3,1
6.91978E+17,2,2 baths,1,1
6.91982E+17,6,2 baths,3,3
6.92002E+17,2,1 shared bath,1,1
6.92016E+17,2,1 bath,1,1
6.92028E+17,2,2 shared baths,1,1
6.92044E+17,1,1 shared bath,1,1
6.92055E+17,2,1 bath,1,1
6.92067E+17,4,2 baths,3,3
6.92114E+17,3,1 bath,1,1
6.92115E+17,3,1 bath,1,1
6.92125E+17,4,1 bath,3,3
6.92132E+17,4,1 shared bath,2,2
